ObjectID,Classification,Park,City,Surface_Type,Width_ft,Summer_Use,Winter_Use,Plowed,Trail_Name,Length_ft,city_population
3191,RT,Not In Park,Brooklyn Park,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Shingle Creek Regional Trail,86.83,80619.0
3192,RT,Not In Park,Brooklyn Park,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Shingle Creek Regional Trail,284.5,80619.0
3193,RT,Not In Park,Brooklyn Park,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Shingle Creek Regional Trail,38.6,80619.0
3194,RT,Not In Park,Brooklyn Park,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Shingle Creek Regional Trail,135.55,80619.0
3195,RT,Not In Park,Shorewood,Crosswalk,0.0,"Aggregate Hike, Bike, Dog (On-Leash)","Aggregate Hike, Bike, Dog (On-Leash)",True,Lake Minnetonka Regional Trail,68.73,7440.0
3196,RT,Not In Park,Excelsior,Crosswalk,0.0,"Aggregate Hike, Bike, Dog (On-Leash)","Aggregate Hike, Bike, Dog (On-Leash)",True,Lake Minnetonka Regional Trail,77.59,2250.0
3197,RT,Not In Park,Victoria,Crosswalk,0.0,"Aggregate Hike, Bike, Dog (On-Leash)","Aggregate Hike, Bike, Dog (On-Leash)",True,Lake Minnetonka Regional Trail,72.41,11768.0
3198,RT,Not In Park,Shorewood,Crosswalk,0.0,"Aggregate Hike, Bike, Dog (On-Leash)","Aggregate Hike, Bike, Dog (On-Leash)",True,Lake Minnetonka Regional Trail,30.52,7440.0
3199,RT,Not In Park,Shorewood,Crosswalk,0.0,"Aggregate Hike, Bike, Dog (On-Leash)","Aggregate Hike, Bike, Dog (On-Leash)",True,Lake Minnetonka Regional Trail,54.56,7440.0
3200,RT,Not In Park,Corcoran,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,11.76,8203.0
3201,RT,Not In Park,Corcoran,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,82.28,8203.0
3202,RT,Not In Park,Corcoran,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,45.87,8203.0
3203,RT,Not In Park,Corcoran,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,15.47,8203.0
3204,RT,Not In Park,Corcoran,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,31.03,8203.0
3205,RT,Not In Park,Minnetonka Beach,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Dakota Rail Regional Trail,1186.89,532.0
3207,RT,Not In Park,Minnetonka Beach,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Dakota Rail Regional Trail,28.4,532.0
3208,RT,Not In Park,Minnetonka Beach,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Dakota Rail Regional Trail,679.31,532.0
3209,RT,Not In Park,Minnetonka Beach,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Dakota Rail Regional Trail,1100.35,532.0
3210,RT,Not In Park,Orono,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Dakota Rail Regional Trail,2989.08,8055.0
3211,RT,Not In Park,Orono,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Dakota Rail Regional Trail,505.32,8055.0
3212,RT,Not In Park,Orono,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Dakota Rail Regional Trail,4491.95,8055.0
3213,RT,Not In Park,Minnetonka,Gravel,12.0,"Aggregate Hike, Bike, Dog (On-Leash)","Aggregate Hike, Bike, Dog (On-Leash)",True,Lake Minnetonka Regional Trail,5499.48,51923.0
3214,RT,Not In Park,Minnetonka,Gravel,12.0,"Aggregate Hike, Bike, Dog (On-Leash)","Aggregate Hike, Bike, Dog (On-Leash)",True,Lake Minnetonka Regional Trail,2812.44,51923.0
3215,RT,Not In Park,Minnetonka,Bituminous,10.0,"Aggregate Hike, Bike, Dog (On-Leash)","Aggregate Hike, Bike, Dog (On-Leash)",True,Lake Minnetonka Regional Trail,214.88,51923.0
3216,RT,Not In Park,Minnetonka,Tunnel,10.0,"Aggregate Hike, Bike, Dog (On-Leash)","Aggregate Hike, Bike, Dog (On-Leash)",True,Lake Minnetonka Regional Trail,84.87,51923.0
3217,RT,Not In Park,Minnetonka,Gravel,12.0,"Aggregate Hike, Bike, Dog (On-Leash)","Aggregate Hike, Bike, Dog (On-Leash)",True,Lake Minnetonka Regional Trail,3941.86,51923.0
3219,RT,Not In Park,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Rush Creek Regional Trail,5081.85,80619.0
3226,RT,Not In Park,Orono,Bridge,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Dakota Rail Regional Trail,81.0,8055.0
3227,RT,Elm Creek,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Dog sled, Skijor, Mtn Bike",False,Medicine Lake Regional Trail,4889.02,71618.0
3228,RT,Not In Park,Corcoran,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,826.39,8203.0
3229,RT,Not In Park,St. Louis Park,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,North Cedar Lake Regional Trail,35.51,49587.0
3230,RT,Not In Park,Orono,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Dakota Rail Regional Trail,27.82,8055.0
3231,RT,Not In Park,Shorewood,Crosswalk,0.0,"Aggregate Hike, Bike, Dog (On-Leash)","Aggregate Hike, Bike, Dog (On-Leash)",True,Lake Minnetonka Regional Trail,50.76,7440.0
3232,RT,Not In Park,Corcoran,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,19.74,8203.0
3233,RT,Not In Park,Minnetonka,Gravel,12.0,"Aggregate Hike, Bike, Dog (On-Leash)","Aggregate Hike, Bike, Dog (On-Leash)",True,Lake Minnetonka Regional Trail,3990.8,51923.0
3234,RT,Not In Park,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Rush Creek Regional Trail,1706.48,80619.0
3236,RT,Not In Park,Orono,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,574.39,8055.0
3237,RT,Not In Park,Brooklyn Park,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Shingle Creek Regional Trail,37.65,80619.0
3239,RT,Not In Park,Brooklyn Center,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Twin Lakes Regional Trail,20.76,31032.0
3240,RT,Not In Park,Minnetrista,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Dakota Rail Regional Trail,244.02,8946.0
3241,RT,Not In Park,Plymouth,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Bassett Creek Regional Trail,35.44,76546.0
3243,RT,Not In Park,Corcoran,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,17.43,8203.0
3244,RT,Not In Park,Loretto,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Lake Independence Regional Trail,34.43,596.0
3245,RT,Not In Park,Plymouth,Bituminous,12.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Luce Line Regional Trail,268.45,76546.0
3246,RT,Not In Park,Minnetonka Beach,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Dakota Rail Regional Trail,74.47,532.0
3248,RT,Not In Park,Corcoran,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,54.45,8203.0
3249,RT,Not In Park,Medina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,296.37,7102.0
3250,RT,Not In Park,Plymouth,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Bassett Creek Regional Trail,119.8,76546.0
3251,RT,Not In Park,Brooklyn Park,Concrete,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Shingle Creek Regional Trail,2.46,80619.0
3254,RT,Not In Park,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Medicine Lake Regional Trail,1148.09,71618.0
3255,RT,Not In Park,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Medicine Lake Regional Trail,833.17,71618.0
3256,RT,Not In Park,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Medicine Lake Regional Trail,360.75,71618.0
3257,RT,Not In Park,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Medicine Lake Regional Trail,382.41,71618.0
3258,RT,Not In Park,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Medicine Lake Regional Trail,714.37,71618.0
3259,RT,Not In Park,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Medicine Lake Regional Trail,84.04,71618.0
3260,RT,Not In Park,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Medicine Lake Regional Trail,710.32,71618.0
3280,RT,Not In Park,Plymouth,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Bassett Creek Regional Trail,14.58,76546.0
3281,RT,Not In Park,New Hope,Bridge,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Bassett Creek Regional Trail,27.67,20303.0
3282,RT,Not In Park,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Shingle Creek Regional Trail,491.2,80619.0
3283,RT,Not In Park,Brooklyn Park,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Shingle Creek Regional Trail,47.27,80619.0
3284,RT,Not In Park,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Shingle Creek Regional Trail,783.37,80619.0
3285,RT,Not In Park,Brooklyn Park,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Shingle Creek Regional Trail,77.0,80619.0
3286,RT,Not In Park,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Shingle Creek Regional Trail,1073.71,80619.0
3289,RT,Not In Park,Minnetonka Beach,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Dakota Rail Regional Trail,49.46,532.0
3290,RT,Not In Park,Minnetonka Beach,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Dakota Rail Regional Trail,13.87,532.0
3291,RT,Not In Park,Minnetonka Beach,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Dakota Rail Regional Trail,49.11,532.0
3292,RT,Not In Park,Minnetonka Beach,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Dakota Rail Regional Trail,101.8,532.0
3293,RT,Not In Park,Minnetonka Beach,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Dakota Rail Regional Trail,49.39,532.0
3294,RT,Not In Park,Minnetonka Beach,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Dakota Rail Regional Trail,13.56,532.0
3295,RT,Not In Park,Corcoran,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,165.11,8203.0
3296,RT,Not In Park,Corcoran,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,20.04,8203.0
3297,RT,Not In Park,Corcoran,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,82.26,8203.0
3298,RT,Not In Park,Corcoran,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,23.19,8203.0
3299,RT,Not In Park,Corcoran,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,866.52,8203.0
3300,RT,Not In Park,Corcoran,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,23.66,8203.0
3301,RT,Not In Park,Corcoran,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,804.0,8203.0
3302,RT,Not In Park,Corcoran,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,21.87,8203.0
3303,RT,Not In Park,Corcoran,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,789.73,8203.0
3304,RT,Not In Park,Corcoran,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,19.32,8203.0
3305,RT,Not In Park,Corcoran,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,651.25,8203.0
3306,RT,Not In Park,Brooklyn Park,Tunnel,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Rush Creek Regional Trail,122.56,80619.0
3309,RT,Not In Park,Victoria,Gravel,12.0,"Aggregate Hike, Bike, Dog (On-Leash)","Aggregate Hike, Bike, Dog (On-Leash)",True,Lake Minnetonka Regional Trail,300.34,11768.0
3311,RT,Not In Park,Brooklyn Center,Bridge,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Shingle Creek Regional Trail,172.91,31032.0
3312,RT,Not In Park,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Shingle Creek Regional Trail,1515.18,80619.0
3313,RT,Not In Park,St. Louis Park,Underpass,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,North Cedar Lake Regional Trail,78.14,49587.0
3314,RT,Not In Park,St. Louis Park,Tunnel,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,North Cedar Lake Regional Trail,29.35,49587.0
3315,RT,Not In Park,Brooklyn Park,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Shingle Creek Regional Trail,156.7,80619.0
3316,RT,Not In Park,Brooklyn Park,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Shingle Creek Regional Trail,32.56,80619.0
3317,RT,Not In Park,Brooklyn Park,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Shingle Creek Regional Trail,58.53,80619.0
3318,RT,Not In Park,Brooklyn Park,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Shingle Creek Regional Trail,18.79,80619.0
3319,RT,Not In Park,Brooklyn Park,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Shingle Creek Regional Trail,148.81,80619.0
3320,RT,Not In Park,Brooklyn Park,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Shingle Creek Regional Trail,37.15,80619.0
3321,RT,Not In Park,Brooklyn Park,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Shingle Creek Regional Trail,286.07,80619.0
3325,RT,Not In Park,Brooklyn Center,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Twin Lakes Regional Trail,28.47,31032.0
3326,RT,Not In Park,Brooklyn Center,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Twin Lakes Regional Trail,677.74,31032.0
3327,RT,Not In Park,Brooklyn Center,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Twin Lakes Regional Trail,62.73,31032.0
3328,RT,Not In Park,Brooklyn Center,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Twin Lakes Regional Trail,865.2,31032.0
3329,RT,Not In Park,Brooklyn Center,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Twin Lakes Regional Trail,133.99,31032.0
3330,RT,Not In Park,Brooklyn Center,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Twin Lakes Regional Trail,27.17,31032.0
3331,RT,Not In Park,Brooklyn Center,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Twin Lakes Regional Trail,22.14,31032.0
3332,RT,Not In Park,Brooklyn Center,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Twin Lakes Regional Trail,68.62,31032.0
3333,RT,Not In Park,Brooklyn Center,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Twin Lakes Regional Trail,36.64,31032.0
3334,RT,Not In Park,Brooklyn Center,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Twin Lakes Regional Trail,179.75,31032.0
3335,RT,Not In Park,Brooklyn Center,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Twin Lakes Regional Trail,32.04,31032.0
3336,RT,Not In Park,Brooklyn Center,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Twin Lakes Regional Trail,323.67,31032.0
3337,RT,Not In Park,Brooklyn Center,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Twin Lakes Regional Trail,68.29,31032.0
3338,RT,Not In Park,Minnetrista,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Dakota Rail Regional Trail,42.31,8946.0
3339,RT,Not In Park,Spring Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Dakota Rail Regional Trail,2547.74,1609.0
3340,RT,Not In Park,Spring Park,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Dakota Rail Regional Trail,38.28,1609.0
3341,RT,Not In Park,Minnetonka Beach,Bridge,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Dakota Rail Regional Trail,75.7,532.0
3344,RT,Not In Park,Plymouth,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Bassett Creek Regional Trail,59.25,76546.0
3345,RT,Not In Park,Plymouth,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Bassett Creek Regional Trail,27.99,76546.0
3346,RT,Not In Park,Plymouth,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Bassett Creek Regional Trail,16.94,76546.0
3347,RT,Not In Park,New Hope,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Bassett Creek Regional Trail,333.97,20303.0
3348,RT,Not In Park,New Hope,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Bassett Creek Regional Trail,34.57,20303.0
3349,RT,Not In Park,New Hope,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Bassett Creek Regional Trail,313.98,20303.0
3350,RT,Not In Park,New Hope,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Bassett Creek Regional Trail,40.36,20303.0
3353,RT,Not In Park,Plymouth,Bituminous,12.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Luce Line Regional Trail,500.77,76546.0
3354,RT,Not In Park,Plymouth,Bituminous,12.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Luce Line Regional Trail,24.54,76546.0
3355,RT,Not In Park,Corcoran,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,974.81,8203.0
3356,RT,Not In Park,Corcoran,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,63.37,8203.0
3357,RT,Not In Park,Corcoran,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,287.11,8203.0
3358,RT,Not In Park,Corcoran,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,54.96,8203.0
3359,RT,Not In Park,Corcoran,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,39.24,8203.0
3360,RT,Not In Park,Corcoran,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,29.32,8203.0
3363,RT,Not In Park,Eden Prairie,Gravel,12.0,"Aggregate Hike, Bike, Dog (On-Leash)","Aggregate Hike, Bike, Dog (On-Leash)",True,MN River Bluffs Regional Trail,957.03,61496.0
3364,RT,Not In Park,Eden Prairie,Underpass,12.0,"Aggregate Hike, Bike, Dog (On-Leash)","Aggregate Hike, Bike, Dog (On-Leash)",True,MN River Bluffs Regional Trail,7.67,61496.0
3365,RT,Not In Park,Plymouth,Bituminous,12.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Luce Line Regional Trail,78.93,76546.0
3366,RT,Not In Park,Plymouth,Bituminous,12.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Luce Line Regional Trail,73.72,76546.0
3371,RT,Not In Park,Orono,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,14.81,8055.0
3372,RT,Not In Park,Orono,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,27.12,8055.0
3373,RT,Not In Park,Orono,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",False,Lake Independence Regional Trail,30.06,8055.0
