ObjectID,TRPDClassification,Park,City,TrailSurface,Width_ft,Summer_Type,Winter_Type,Plowed,Name_OfficialSummer_Primary,Shape_Length
485,Park Trail,French,Plymouth,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,,68.808889381405
496,Park Trail,Murphy-Hanrehan,Credit River Twp.,Dirt/Minimum Maintenance,8.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,422.543622714358
501,Park Trail,Elm Creek,Dayton,Mowed,16.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,Creek Trail,319.715655111123
502,Park Trail,Carver,Victoria,Woodchip,8.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,118.605434301798
504,Regional Trail,Elm Creek,Dayton,Boardwalk,10.0,Boardwalk,Boardwalk,NO,Medicine Lake Regional Trail,92.761682247938
511,Park Trail,Murphy-Hanrehan,Burnsville,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,,48.6744746107653
513,Park Trail,Murphy-Hanrehan,Credit River Twp.,Mowed,10.0,"Unpaved Hike, Horse, Dog (On-Leash)",Cross-country Skate/Classic,,,309.766787675653
515,Park Trail,Carver,Victoria,Woodchip,8.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,144.930476693838
520,Park Trail,Murphy-Hanrehan,Burnsville,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,,41.7198659560066
538,Park Trail,Murphy-Hanrehan,Savage,Gravel,2.0,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",,,332.364746849363
557,Park Trail,Fish,Maple Grove,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,8.09739610602395
560,Park Trail,Elm Creek,Champlin,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)",,,,5.19834278580477
563,Park Trail,Fish,Maple Grove,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)",,,,8.0331475886768
567,Park Trail,Carver,Victoria,Mowed,6.0,"Unpaved Hike, Dog (Off-Leash)","Hike, Dog (Off-Leash)",,,498.413129253602
568,Park Trail,Eagle,Plymouth,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,53.5834193415384
569,Park Trail,Eagle,Plymouth,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,266.189686282284
572,Park Trail,Murphy-Hanrehan,Savage,Bridge,4.0,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",,,5.66742064945189
576,Park Trail,The Landing,Shakopee,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,67.3243241367884
577,Park Trail,The Landing,Shakopee,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",,,396.157309409839
578,Park Trail,The Landing,Shakopee,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",,,459.169138263022
591,Park Trail,Lake Rebecca,Greenfield,Mowed,6.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",,,534.724544909318
599,Park Trail,Baker,Medina,Woodchip,8.0,"Unpaved Hike, Dog (Off-Leash)",,,,80.878207904153
607,Park Trail,Carver,Victoria,Woodchip,8.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,230.565617287878
618,Park Trail,Cleary,Spring Lake Twp.,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,Upper Ironwood Trail,888.990220364482
619,Park Trail,Cleary,Spring Lake Twp.,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,Lakeside Trail,203.842072896967
620,Park Trail,Cleary,Credit River Twp.,Mowed,12.0,,Snowmobile,,,109.771782457669
621,Park Trail,Elm Creek,Maple Grove,Snow Only,16.0,,"Cross-country Skate/Classic, Lit, Snowmaking",,,279.298423580678
629,Park Trail,Lake Rebecca,Independence,Woodchip,6.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",,,199.249542870856
638,Park Trail,Cleary,Credit River Twp.,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,Poplar Creek Trail,183.571532022104
639,Park Trail,Cleary,Credit River Twp.,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,Poplar Creek Trail,179.1433205579
641,Park Trail,Cleary,Credit River Twp.,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",Snowmobile,,,175.340315128723
644,Park Trail,Cleary,Credit River Twp.,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,Lakeside Trail,859.422564980302
645,Park Trail,Elm Creek,Champlin,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,561.11140643755
646,Park Trail,Silverwood,St. Anthony,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,150.211540974798
647,Park Trail,Silverwood,St. Anthony,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,15.8323043527078
648,Park Trail,Silverwood,St. Anthony,Bridge,10.0,Boardwalk,"Hike, Snowshoe, Dog (On-Leash)",,,49.5996132659546
649,Park Trail,Silverwood,St. Anthony,Bituminous,6.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,44.3299417879441
650,Park Trail,Silverwood,St. Anthony,Concrete,6.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,15.6810665346723
651,Park Trail,Bryant,Eden Prairie,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,4.660721405887
652,Regional Trail,Carver,Victoria,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Baker/Carver Regional Trail,640.657160699571
653,Park Trail,Carver,Laketown Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,476.093826110848
654,Park Trail,Carver,Laketown Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,163.884652787448
655,Park Trail,Carver,Laketown Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,673.055733623258
664,Park Trail,Murphy-Hanrehan,Credit River Twp.,Shared surface,0.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,27.2218931138553
666,Park Trail,Gale Woods,Minnetrista,Gravel,12.0,Aggregate Hike,"Hike, Snowshoe, Cross-country Skate/Classic",,,436.826208296121
667,Park Trail,Gale Woods,Minnetrista,Mowed,16.0,Unpaved Hike,,,,129.724574171858
668,Park Trail,Cleary,Credit River Twp.,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,Poplar Creek Trail,1420.80203584153
669,Park Trail,Cleary,Credit River Twp.,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",Snowmobile,,,835.4383262222
671,Park Trail,Cleary,Credit River Twp.,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",Snowmobile,,,113.290411672868
672,Park Trail,Gale Woods,Minnetrista,Mowed,16.0,Unpaved Hike,"Hike, Snowshoe, Cross-country Skate/Classic",,,239.335585643997
673,Park Trail,Cleary,Credit River Twp.,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",,,,154.775748774759
681,Park Trail,The Landing,Shakopee,Concrete,12.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,63.776237600534
687,Park Trail,Gale Woods,Minnetrista,Mowed,16.0,Unpaved Hike,,,,304.203902095712
690,Park Trail,Bryant,Eden Prairie,Gravel,10.0,"Unpaved Hike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,95.4808686146536
694,Park Trail,Bryant,Eden Prairie,Gravel,10.0,"Unpaved Hike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,19.0190594800883
696,Park Trail,Lake Rebecca,Greenfield,Mowed,12.0,,Snowmobile,,,11.8176487975048
697,Park Trail,Bryant,Eden Prairie,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,17.1262598278767
717,Park Trail,Elm Creek,Champlin,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)",,,,7.22780105135865
720,Park Trail,Cleary,Credit River Twp.,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,Lakeside Trail,129.153373296897
724,Park Trail,Murphy-Hanrehan,Burnsville,Mowed,14.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,,454.710643718308
726,Park Trail,Murphy-Hanrehan,Burnsville,Mowed,14.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,,417.904633588112
733,Park Trail,Carver,Laketown Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,544.487130240912
734,Park Trail,Silverwood,St. Anthony,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,12.3556825996405
736,Park Trail,Eagle,Plymouth,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,34.4033260055663
739,Regional Trail,Mississippi Gateway,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Rush Creek Regional Trail,61.4000333811212
741,Park Trail,Baker,Medina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,37.0474160706165
742,Park Trail,Carver,Laketown Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",Cross-country Skate/Classic,,,305.955566157052
743,Park Trail,Elm Creek,Champlin,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,281.183006464525
751,Park Trail,Murphy-Hanrehan,Credit River Twp.,Mowed,14.0,"Unpaved Hike, Horse, Dog (On-Leash)",Cross-country Skate/Classic,,,135.969250060377
759,Park Trail,French,Plymouth,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,9.69875365095656
766,Park Trail,Lake Rebecca,Greenfield,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,300.350993396584
782,Park Trail,Elm Creek,Dayton,Shared surface,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,405.224510035125
783,Park Trail,Elm Creek,Dayton,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,601.191305924843
785,Park Trail,Cleary,Credit River Twp.,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,Upper Ironwood Trail,25.8876399617687
789,Park Trail,Cleary,Credit River Twp.,Snow Only,16.0,,"Hike, Snowshoe, Dog (On-Leash), Dog sled, Skijor, Cross-country Skate/Classic",,,974.294375392521
790,Park Trail,Baker,Medina,Snow Only,14.0,,Cross-country Skate/Classic,,,365.733614264336
791,Park Trail,Baker,Medina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,317.462937979015
813,Park Trail,Lake Minnetonka,Minnetrista,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,10.0574667917376
824,Park Trail,French,Plymouth,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,Meadow Trail,95.283284499085
842,Park Trail,French,Plymouth,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,363.914728194107
843,Park Trail,French,Plymouth,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,2.99979992886761
846,Park Trail,French,Plymouth,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,305.289891266577
848,Park Trail,Carver,Victoria,Woodchip,8.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,928.282863904822
849,Park Trail,Elm Creek,Champlin,Gravel,2.0,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",,,1765.90388980051
857,Park Trail,Silverwood,St. Anthony,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,66.2894211472107
858,Park Trail,Silverwood,St. Anthony,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,381.936035567709
859,Park Trail,Not In Park,Coon Rapids,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,60.3261083718418
860,Park Trail,Not In Park,Coon Rapids,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,169.05398929403
861,Park Trail,Not In Park,Coon Rapids,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,105.887454793
867,Park Trail,Baker,Medina,Mowed,8.0,"Unpaved Hike, Horse, Dog (On-Leash)",,,,327.374922374675
871,Park Trail,Baker,Medina,Mowed,10.0,"Unpaved Hike, Horse, Dog (On-Leash)",,,,616.27795047337
872,Park Trail,French,Plymouth,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,Meadow Trail,199.337913806602
873,Park Trail,French,Plymouth,Bridge,12.0,Boardwalk,Cross-country Skate/Classic,,Meadow Trail,16.4952322026337
882,Park Trail,Elm Creek,Champlin,Gravel,2.0,"Hike, Mtn Bike: Easy","Hike, Mtn Bike: Easy",,,180.432758955014
883,Park Trail,Elm Creek,Champlin,Gravel,2.0,"Hike, Mtn Bike: Easy","Hike, Mtn Bike: Easy",,,258.16766926014
891,Park Trail,Carver,Victoria,Mowed,6.0,"Unpaved Hike, Dog (Off-Leash)","Hike, Dog (Off-Leash)",,,505.155157018982
892,Park Trail,Carver,Victoria,Mowed,6.0,"Unpaved Hike, Dog (Off-Leash)","Hike, Dog (Off-Leash)",,,266.558527229689
893,Park Trail,Elm Creek,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Dog sled, Skijor, Mtn Bike",,,48.8754947232966
897,Park Trail,Cleary,Credit River Twp.,Gravel,12.0,,"Cross-country Skate/Classic, Lit",,,103.535949077549
907,Park Trail,Lake Rebecca,Greenfield,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",,,968.033622726815
908,Park Trail,Silverwood,St. Anthony,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,374.653614550172
909,Park Trail,Silverwood,St. Anthony,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,110.012239722172
914,Park Trail,Cleary,Credit River Twp.,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,,54.9961673863301
915,Park Trail,Cleary,Credit River Twp.,Crosswalk,0.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,,21.7312675492999
917,Park Trail,Carver,Victoria,Woodchip,8.0,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,181.723005715021
926,Park Trail,Baker,Medina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,33.7558666207863
927,Park Trail,Baker,Medina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,235.238121296466
928,Park Trail,Baker,Medina,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,151.494219974417
929,Park Trail,Murphy-Hanrehan,Credit River Twp.,Gravel,2.0,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",,,99.3557892360337
934,Park Trail,Carver,Laketown Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,35.7741901349622
939,Park Trail,Crow-Hassan,Rogers,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Horse",,,192.140613818316
942,Park Trail,Lake Minnetonka,Minnetrista,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,181.386816414006
944,Park Trail,French,Plymouth,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,294.199456075038
945,Park Trail,Fish,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,60.2796153864065
946,Park Trail,Elm Creek,Dayton,Bituminous,8.0,"Paved Hike, Bike, Dog (On-Leash)",,,,51.2656781074684
947,Park Trail,Elm Creek,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,124.960060234638
948,Park Trail,Baker,Medina,Mowed,14.0,,Cross-country Skate/Classic,,,262.472929383727
952,Park Trail,Cleary,Credit River Twp.,Mowed,8.0,"Unpaved Hike, Dog (Off-Leash)","Hike, Dog (Off-Leash)",,,328.382005089155
953,Park Trail,Crow-Hassan,Hanover,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,666.729141039067
963,Park Trail,Elm Creek,Maple Grove,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)",,,,7.90509734925947
965,Park Trail,Murphy-Hanrehan,Credit River Twp.,Mowed,14.0,"Unpaved Hike, Horse, Dog (On-Leash)",No Access / Summer Only,,,17.5804505979632
973,Park Trail,Cleary,Credit River Twp.,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,Lakeside Trail,42.703134465657
974,Park Trail,Cleary,Credit River Twp.,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,Lakeside Trail,41.433420471889
975,Park Trail,Cleary,Credit River Twp.,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",Cross-country Skate/Classic,,Upper Ironwood Trail,62.6484699979
976,Park Trail,Silverwood,St. Anthony,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,57.7490881112728
977,Park Trail,Silverwood,St. Anthony,Bituminous,6.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,18.7588802006211
979,Park Trail,Elm Creek,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",Cross-country Skate/Classic,,,313.168602407857
980,Park Trail,Elm Creek,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Dog sled, Skijor, Mtn Bike",,,943.356848786753
981,Park Trail,Elm Creek,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Dog sled, Skijor, Mtn Bike",,,588.713946913298
993,Park Trail,Cleary,Credit River Twp.,Mowed,8.0,"Unpaved Hike, Dog (Off-Leash)","Hike, Dog (Off-Leash)",,,1456.87041782929
994,Park Trail,Lake Rebecca,Greenfield,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",,,1189.15291518541
995,Park Trail,Fish,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,49.2234742708526
996,Park Trail,Fish,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,215.026896553692
1010,Park Trail,Murphy-Hanrehan,Burnsville,Mowed,14.0,No Access / Winter Only,Cross-country Skate/Classic,,,580.720751750932
1027,Park Trail,Lake Minnetonka,Minnetrista,Snow Only,12.0,,Snowmobile,,,70.5146937267371
1028,Park Trail,Lake Minnetonka,Minnetrista,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)",,,,8.19308317584362
1029,Park Trail,Murphy-Hanrehan,Burnsville,Mowed,0.0,No Access / Winter Only,Cross-country Skate/Classic,,,31.2043290555094
1034,Park Trail,Not In Park,Minnetrista,Snow Only,10.0,,Snowmobile,,,173.49367033599
1036,Park Trail,Silverwood,St. Anthony,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,6.42313904889462
1037,Park Trail,Lake Minnetonka,Minnetrista,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,10.8816000478233
1038,Park Trail,Lake Minnetonka,Minnetrista,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,173.257670660489
1039,Park Trail,Lake Minnetonka,Minnetrista,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,103.180775122109
1040,Park Trail,Lake Minnetonka,Minnetrista,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,62.6333607645357
1041,Park Trail,Lake Minnetonka,Minnetrista,Bituminous,0.0,"Paved Hike, Bike, Dog (On-Leash)",,,,54.0540611323345
1042,Park Trail,Mississippi Gateway,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,81.4503361435972
1050,Park Trail,Crow-Hassan,Rogers,Mowed,12.0,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,256.587658677685
1051,Park Trail,Cleary,Credit River Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,371.131269603096
1052,Park Trail,Cleary,Credit River Twp.,Bituminous,0.0,"Paved Hike, Bike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,,19.1404891553465
1053,Park Trail,Cleary,Credit River Twp.,Bituminous,0.0,"Paved Hike, Bike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",,,114.448809935867
1054,Park Trail,Cleary,Credit River Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,743.073791122414
1055,Regional Trail,Cleary,Credit River Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Big Woods Regional Trail,798.488794787858
1056,Regional Trail,Cleary,Credit River Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Big Woods Regional Trail,548.126899353771
1059,Park Trail,Carver,Laketown Twp.,Gravel,8.0,"Unpaved Hike, Dog (On-Leash)",,,,42.1315958212496
1060,Park Trail,Elm Creek,Maple Grove,Snow Only,16.0,,"Cross-country Skate/Classic, Lit, Snowmaking",,,668.058686272763
1061,Park Trail,Lake Minnetonka,Minnetrista,Bituminous,8.0,"Paved Hike, Bike, Dog (On-Leash)",,,,31.7128203899601
1065,Park Trail,Elm Creek,Dayton,Bridge,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Dog sled, Skijor, Mtn Bike",,,12.5654953293129
1071,Park Trail,Cleary,Credit River Twp.,Mowed,0.0,"Unpaved Hike, Dog (Off-Leash)","Hike, Dog (Off-Leash)",,,964.809764046601
1076,Park Trail,Elm Creek,Champlin,Gravel,2.0,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",,,611.971321885474
1078,Park Trail,Cleary,Credit River Twp.,Mowed,12.0,,Snowmobile,,,203.574265067706
1081,Park Trail,Not In Park,Minnetrista,Dock/Pier,8.0,Boardwalk,,,,12.0566778222112
1086,Park Trail,Not In Park,Coon Rapids,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,,,314.491922372294
1101,Park Trail,Eagle,Plymouth,Snow Only,16.0,,Cross-country Skate/Classic,,,299.19871882121
1102,Park Trail,Eagle,Plymouth,Snow Only,16.0,,Cross-country Skate/Classic,,,280.356401415824
1103,Park Trail,Eagle,Plymouth,Snow Only,16.0,,Cross-country Skate/Classic,,,39.1287726619273
1114,Park Trail,Cleary,Credit River Twp.,Snow Only,16.0,,Bypass,,,152.437826152301
1117,Park Trail,Cleary,Credit River Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",,,11.0823847806448
1122,Park Trail,Crow-Hassan,Rogers,Sand,12.0,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Horse",,,231.384150455768
1123,Park Trail,Crow-Hassan,Rogers,Shared surface,0.0,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Horse",,,58.4558611543996
1126,Park Trail,Carver,Laketown Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,562.94797329804
