ObjectID,TRPDClassification,Park,City,County,TrailSurface,Width_ft,DataGrade,DataSource,GlobalID,created_date,last_edited_date,MapWebWinter,MapWebSummer,Summer_Type,Winter_Type,Plowed,Name_OfficialSummer_Primary,Name_OfficialWinter_Primary,Shape_Length
57672,Park Trail,Eagle,Maple Grove,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{38ACFF51-FC57-4F86-A69C-9F611FC0F9BF},2022/09/08 21:58:35+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,6.97776548990024
57673,Regional Trail,Not In Park,Golden Valley,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{88CD89F3-ADD0-400D-950A-879E03982E29},2022/09/08 22:05:11+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Luce Line Regional Trail,Luce Line Regional Trail,5.8665854570258
57674,Regional Trail,Not In Park,Golden Valley,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{6845D8B5-C4D3-411B-8C52-B5A90A09DA68},2022/09/08 22:06:05+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Luce Line Regional Trail,Luce Line Regional Trail,1.76310695372941
57675,Park Trail,Sochacki,Robbinsdale,Hennepin,Bituminous,8,Low Mapping,GPS Collection,{00A3839E-BFFF-4695-94A0-8FA10168FC44},2022/09/08 22:07:28+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,36.5240167138327
57676,Park Trail,Sochacki,Golden Valley,Hennepin,Bituminous,,Low Mapping,Aerial Based HUD,{BDF83979-EE22-406E-A875-7391A1DF1CC1},2022/09/08 22:08:56+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,4.41401883791362
57677,Regional Trail,Not In Park,Medicine Lake,Hennepin,Crosswalk,0,Low Mapping,GPS Collection,{942E45E4-F8BA-4CEC-93F3-46D5DD574177},2022/09/08 22:18:58+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Luce Line Regional Trail,Luce Line Regional Trail,2.81896731619649
57678,Park Trail,Lake Rebecca,Independence,Hennepin,Gravel,2,Low Mapping,GPS Collection,{3D98B7A5-9E07-4D64-BE8F-7E3352ADC49E},2022/09/09 15:53:45+00,2024/08/16 17:34:42+00,YES,YES,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",,,,1744.07209792488
57679,Park Trail,Lake Rebecca,Independence,Hennepin,Gravel,2,Low Mapping,GPS Collection,{628234E3-6247-4FA2-9AD2-8C9836292959},2022/09/09 15:53:45+00,2024/08/16 17:34:42+00,YES,YES,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",,,,544.32072058745
57680,Park Trail,Lake Rebecca,Greenfield,Hennepin,Dirt/Minimum Maintenance,,Low Mapping,GPS Collection,{9C9840B7-D306-4E60-A098-65051BCAB5F1},2022/09/09 15:56:12+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Horse, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash), Cross-country Skate/Classic",,,,405.251809101794
57681,Regional Trail,Not In Park,Credit River Twp.,Scott,Bituminous,10,High Mapping,GPS Collection,{37F3B22C-2777-44CB-8DF7-D7D815785FE9},2022/09/09 16:43:45+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Big Woods Regional Trail,Big Woods Regional Trail,8.97740789382657
57682,Park Trail,Cleary,Credit River Twp.,Scott,Mowed,12,Low Mapping,GPS Collection,{F8E9DB04-2F39-419F-ABFD-866A4C0AD38C},2022/09/09 16:45:06+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Dog (On-Leash)",Snowmobile,,,,189.343368314436
57683,Park Trail,Not In Park,Credit River Twp.,Scott,Mowed,12,Low Mapping,GPS Collection,{665B22E4-BAD9-4624-8A4F-49EE2DE735D7},2022/09/09 16:45:06+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Dog (On-Leash)",Snowmobile,,,,57.7699487024072
57684,Park Trail,Not In Park,Credit River Twp.,Scott,Mowed,12,Low Mapping,GPS Collection,{83A8D80B-EC94-44D1-B58F-D7F96F2AFC7B},2022/09/09 16:45:43+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Dog (On-Leash)",Snowmobile,,,,12.5016388906166
57685,Regional Trail,Cleary,Credit River Twp.,Scott,Bituminous,10,Estimate,County,{FFF3282F-BAD5-4F6B-9B02-0816DA079D99},2022/09/09 16:47:23+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Big Woods Regional Trail,Big Woods Regional Trail,24.2321575854742
57687,Park Trail,Spring Lake Park,Prior Lake,Scott,Bituminous,,,,{BA378ADC-C15A-43A9-AB68-F605925B4F89},2022/09/09 16:58:14+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,169.140904100461
57688,Park Trail,Spring Lake Park,Prior Lake,Scott,Bituminous,,,,{ECDC5E46-A0A3-45AC-8614-980CCFB7F3E4},2022/09/09 16:58:14+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,247.84984769784
57689,Regional Trail,Not In Park,Prior Lake,Scott,Bituminous,10,Low Mapping,GPS Collection,{0A135C25-A6F6-4F7D-90F3-FDADFE583FB4},2022/09/09 16:59:49+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Spring Lake Regional Trail,Spring Lake Regional Trail,0.85320887071589
57690,Park Trail,Not In Park,Prior Lake,Scott,Bituminous,10,Low Mapping,GPS Collection,{812582A8-5FC4-48FD-85C5-2942E31B8A66},2022/09/09 17:02:54+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,1.70767055664219
57691,Park Trail,Not In Park,Prior Lake,Scott,Bituminous,10,Low Mapping,GPS Collection,{82763311-32DA-4C9C-8A41-186754CF616C},2022/09/09 17:04:22+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,21.2562277464243
57692,Park Trail,Spring Lake Park,Prior Lake,Scott,Bituminous,10,Low Mapping,GPS Collection,{BBCC297C-760B-4F9E-81FD-5EADCF3A4736},2022/09/09 17:05:25+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,36.7437207530835
57693,Park Trail,Not In Park,Prior Lake,Scott,Bituminous,10,Low Mapping,GPS Collection,{24A1DEB8-CCB0-42EA-9DD7-86CC5CD7BC56},2022/09/09 17:05:47+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,26.5191147610012
57694,Park Trail,Not In Park,Prior Lake,Scott,Bituminous,6,Low Mapping,GPS Collection,{D16210D3-B6A1-477C-91F8-EF2A8F57F497},2022/09/09 17:07:20+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",,,,17.7072219913555
57695,Park Trail,Spring Lake Park,Prior Lake,Scott,Bituminous,10,Low Mapping,GPS Collection,{89729304-98F4-44A5-8D7A-4D035A2E9E5E},2022/09/09 17:10:54+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,33.2696230665596
57696,Park Trail,The Landing,Shakopee,Scott,Gravel,,Estimate,Aerial Based HUD,{74776D28-D58F-4341-86BF-685D330CC675},2022/09/09 17:16:03+00,2024/08/16 17:34:27+00,YES,YES,"Aggregate Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,,14.6208714503597
57720,Park Trail,The Landing,Shakopee,Scott,Gravel,,Estimate,Aerial Based HUD,{2F4BAA05-724B-4812-8A6F-30741031FD4D},2022/09/09 17:17:54+00,2024/08/16 17:34:27+00,YES,YES,"Aggregate Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,,0.878531372090487
57724,Park Trail,Hyland,Bloomington,Hennepin,Bituminous,10,Low Mapping,,{39BA3C35-61F8-4B3E-A671-DD0FB010EBCE},2022/09/13 16:31:06+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,10.1906228978149
57725,Park Trail,Hyland,Bloomington,Hennepin,Bridge,10,Low Mapping,GPS Collection,{0ED0CED6-B163-4796-9DDB-DEFEC69271BC},2022/09/13 16:35:07+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,,7.05571510494433
57728,Park Trail,Bryant,Eden Prairie,Hennepin,Mowed,8,High Mapping,GPS Collection,{EC476882-6CAC-42EB-8F16-EAEBA196E2E5},2022/09/13 16:59:35+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,,37.7760372602045
57729,Park Trail,Bryant,Eden Prairie,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{DEB832FB-97E1-4D06-8104-F5EE27E2E0EA},2022/09/13 16:59:35+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,1.33503134435448
57731,Park Trail,Goose,Shorewood,Hennepin,Dock/Pier,,Intermediate Mapping,Aerial Based HUD,{38F901FA-04F1-4675-B242-87B68E2846E0},2022/09/13 17:07:27+00,2024/08/16 17:34:53+00,NO,YES,Boardwalk,Boardwalk,,,,2.91860221419569
57732,Park Trail,Not In Park,Minnetrista,Hennepin,Bituminous,,Intermediate Mapping,Aerial Based HUD,{05AD69BA-7AEB-45A5-9671-81317EB07E4E},2022/09/13 17:12:11+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,13.1538264081462
57733,Park Trail,Gale Woods,Minnetrista,Hennepin,Bituminous,,Intermediate Mapping,Aerial Based HUD,{6AEFE6FB-BD18-4E45-A9FA-945BABC1FA79},2022/09/13 17:12:11+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,2.44151077116703
57736,Park Trail,Not In Park,Minnetrista,Hennepin,Snow Only,12,Estimate,Aerial Based HUD,{403AB169-50D9-4E51-8559-DCB6DC762110},2022/09/13 17:32:23+00,2024/08/16 17:34:42+00,YES,NO,,Snowmobile,,,,8.72023903518119
57737,Park Trail,Baker,Medina,Hennepin,Mowed,10,Low Mapping,GPS Collection,{0CF0E1A0-35CA-47F1-9324-DBB0DE7CF578},2022/09/13 17:41:15+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,,62.7392244197268
57738,Regional Trail,Not In Park,Medina,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{A12F9E7A-EC1D-4C10-9C59-E17E0823C9CA},2022/09/13 17:42:05+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Lake Independence Regional Trail,Lake Independence Regional Trail,81.2884053712383
57739,Regional Trail,Baker,Medina,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{94051B2A-2756-4F76-840C-D97D21D4E35F},2022/09/13 17:42:05+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Lake Independence Regional Trail,Lake Independence Regional Trail,21.3352732219489
57740,Park Trail,Not In Park,Medina,Hennepin,Mowed,10,Low Mapping,GPS Collection,{D84E738A-6053-4257-9340-844449293E5C},2022/09/13 17:42:05+00,2024/08/16 17:34:27+00,NO,YES,"Unpaved Hike, Horse, Dog (On-Leash)",,,,,13.8086836049432
57741,Park Trail,Baker,Medina,Hennepin,Snow Only,,Low Mapping,GPS Collection,{03E4AA85-D08D-4A19-AF18-1C98C5A43384},2022/09/13 17:43:47+00,2024/08/16 17:34:42+00,YES,NO,,Snowmobile,,,,14.130071988424
57742,Regional Trail,Baker,Medina,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{FB61A196-B089-41B8-8865-558FC61D9056},2022/09/13 17:44:44+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Lake Independence Regional Trail,Lake Independence Regional Trail,66.1539075139672
57743,Regional Trail,Baker,Medina,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{02F2276C-17B7-4098-90D4-1CA9EB824563},2022/09/13 17:45:39+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Lake Independence Regional Trail,Lake Independence Regional Trail,10.197753155051
57744,Regional Trail,Baker,Medina,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{61A40C6C-6E07-412A-A9BD-D25935611B36},2022/09/13 17:46:31+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Lake Independence Regional Trail,Lake Independence Regional Trail,29.6303549191869
57745,Regional Trail,Not In Park,Medina,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{F41EDE4A-96F7-40C3-919D-AC228EE559DB},2022/09/13 17:47:17+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Lake Independence Regional Trail,Lake Independence Regional Trail,15.5850881326716
57746,Regional Trail,Not In Park,Medina,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{81D84896-08DD-488B-A761-55004631FC48},2022/09/13 17:48:49+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Lake Independence Regional Trail,Lake Independence Regional Trail,1.66601911462888
57747,Regional Trail,Not In Park,Orono,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{212D3CC7-F2CB-404A-8D6F-92CF13C1CA41},2022/09/13 17:50:58+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Lake Independence Regional Trail,Lake Independence Regional Trail,43.9831823742183
57750,Park Trail,French,Plymouth,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{6B1414EA-48A1-4402-BE5C-656AEF05CF06},2022/09/13 18:02:03+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,1.98950410943992
57751,Park Trail,Not In Park,Plymouth,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{2832A849-B06A-45F6-8D67-FF1DE98920B9},2022/09/13 18:02:53+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,2.33407721696529
57752,Park Trail,French,Plymouth,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{87956EEF-2A8D-473D-A6B0-D91ECA9E7B5F},2022/09/13 18:03:53+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,1.66017182588542
57753,Park Trail,Not In Park,Plymouth,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{A237DDCF-EE53-40BA-BC40-C6669205E967},2022/09/13 18:05:16+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,64.8808384283599
57754,Park Trail,French,Plymouth,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{91DF0E4B-7FBA-4C22-AC5C-8445E72750FA},2022/09/13 18:05:16+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,10.7279503810123
57755,Park Trail,French,Plymouth,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{5B5AD54F-CC3D-4A5E-B625-EE0A99693CAC},2022/09/13 18:05:16+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,11.4672564750493
57756,Park Trail,French,Plymouth,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{0E74DCD4-1D53-4BF4-A625-ECC6246E989B},2022/09/13 18:05:16+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,11.7233089527981
57759,Regional Trail,Not In Park,Maple Grove,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{1F4C8171-7027-426E-AFE0-EED9DEC2AA05},2022/09/13 18:16:32+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,Medicine Lake Regional Trail,Medicine Lake Regional Trail,83.455755964268
57760,Regional Trail,Not In Park,Dayton,Hennepin,Bituminous,,Low Mapping,Engineering Dept,{D75AB477-A8B2-41E7-9342-8A57C419EC45},2022/09/13 19:30:09+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",NO,Medicine Lake Regional Trail,Medicine Lake Regional Trail,222.166138697443
57761,Park Trail,Elm Creek,Dayton,Hennepin,Mowed,,High Mapping,GPS Collection,{50D8F4B0-AD70-469B-BD78-DCA8F1540426},2022/09/13 19:31:43+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,,125.245991906812
57762,Park Trail,Not In Park,Dayton,Hennepin,Mowed,,High Mapping,GPS Collection,{61D9D7A5-CC8D-4CF3-B7C2-B4A7DE7638E2},2022/09/13 19:31:43+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,,71.5625155494624
57763,Park Trail,Not In Park,Dayton,Hennepin,Bituminous,,Low Mapping,Engineering Dept,{86991421-2ADF-40C1-AF04-97B29C25E170},2022/09/13 19:32:55+00,2024/08/16 17:34:27+00,NO,YES,"Paved Hike, Bike, Dog (On-Leash)",,,,,3.67946521280608
57764,Park Trail,Not In Park,Dayton,Hennepin,Snow Only,10,Low Mapping,GPS Collection,{DED79796-9B78-443A-82C0-35CF5CAA026B},2022/09/13 19:38:58+00,2024/08/16 17:34:42+00,YES,NO,,Snowmobile,,,,40.739274130253
57765,Park Trail,Not In Park,Dayton,Hennepin,Mowed,,Intermediate Mapping,GPS Collection,{9FEB8AF6-928E-4A23-B9D3-FF684DF595BE},2022/09/13 19:39:56+00,2024/08/16 17:34:27+00,,YES,"Unpaved Hike, Horse, Dog (On-Leash)",,,,,4.16467461634651
57766,Park Trail,Not In Park,Dayton,Hennepin,Mowed,,High Mapping,GPS Collection,{66A8FBA5-4DBD-47A6-A9E9-2BA089CC3240},2022/09/13 19:40:43+00,2024/08/16 17:34:27+00,,YES,"Unpaved Hike, Horse, Dog (On-Leash)",,,,,2.92685038423018
57767,Park Trail,Not In Park,Dayton,Hennepin,Gravel,12,Low Mapping,GPS Collection,{4C10F5BF-54A6-415F-83E0-3EF1A5608013},2022/09/13 19:41:41+00,2024/08/16 17:34:27+00,NO,YES,"Unpaved Hike, Horse, Dog (On-Leash)",,,,,3.83186052111393
57768,Park Trail,Not In Park,Dayton,Hennepin,Mowed,12,Low Mapping,GPS Collection,{7BBA0C57-938C-4980-AD14-EC0C39A40B24},2022/09/13 19:42:49+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Horse, Dog (On-Leash)",Snowmobile,,,,4.2671920907728
57769,Regional Trail,Not In Park,Brooklyn Park,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{87773274-D340-4907-A466-8D3AB4563D1E},2022/09/13 19:52:49+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,West Mississippi River Regional Trail,West Mississippi River Regional Trail,327.618480710563
57770,Regional Trail,Not In Park,Brooklyn Park,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{25681C46-A5F3-49EF-B288-D3A1AD16A145},2022/09/13 19:52:49+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,West Mississippi River Regional Trail,West Mississippi River Regional Trail,161.710900699934
57771,Regional Trail,Mississippi Gateway,Brooklyn Park,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{C3569246-9400-4B2B-885B-82C4D2F814E6},2022/09/13 19:52:49+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,West Mississippi River Regional Trail,West Mississippi River Regional Trail,153.65406382442
57772,Regional Trail,Mississippi Gateway,Brooklyn Park,Hennepin,Bituminous,10,Estimate,Engineering Dept,{B3B665D8-79E9-448A-8BD9-B542180D7AA8},2022/09/13 19:52:49+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,West Mississippi River Regional Trail,West Mississippi River Regional Trail,16.9950448223162
57773,Regional Trail,Not In Park,Brooklyn Park,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{B471D885-45B6-49C9-BB2F-A73179FE4DBD},2022/09/13 19:52:49+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,West Mississippi River Regional Trail,West Mississippi River Regional Trail,281.065045500013
57774,Regional Trail,Mississippi Gateway,Brooklyn Park,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{5626B804-B6BC-4AC1-82AC-CC42238AE94D},2022/09/13 19:52:49+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,West Mississippi River Regional Trail,West Mississippi River Regional Trail,104.750839233035
57776,Regional Trail,Not In Park,Brooklyn Center,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{64D86387-97AF-4E4A-8402-63742C5A0D84},2022/09/13 20:11:46+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,West Mississippi River Regional Trail,West Mississippi River Regional Trail,87.5069077834231
57777,Regional Trail,North Mississippi,Brooklyn Center,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{421F18AA-2678-445D-897E-F9C99C411B7D},2022/09/13 20:11:46+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,West Mississippi River Regional Trail,West Mississippi River Regional Trail,26.5752356764614
57778,Regional Trail,North Mississippi,Brooklyn Center,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{E5A32874-6A35-412D-9DDB-AE23ECF70423},2022/09/13 20:11:46+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,West Mississippi River Regional Trail,West Mississippi River Regional Trail,23.9267652609703
57779,Regional Trail,Not In Park,Brooklyn Center,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{ABB02F64-CFEC-486B-BB29-D8625ACB29E5},2022/09/13 20:11:46+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,West Mississippi River Regional Trail,West Mississippi River Regional Trail,25.3820181379947
57780,Regional Trail,Not In Park,Brooklyn Center,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{387C2599-BED1-4E6C-986A-486A21A1D249},2022/09/13 20:16:40+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,West Mississippi River Regional Trail,West Mississippi River Regional Trail,3.88996315704281
57781,Regional Trail,North Mississippi,Brooklyn Center,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{A9FAD897-5169-4C0B-A287-F596BE8BE610},2022/09/13 20:19:11+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,West Mississippi River Regional Trail,West Mississippi River Regional Trail,139.959584034291
57782,Regional Trail,North Mississippi,Brooklyn Center,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{59E1AFB9-8D5D-4983-A09A-EB7B4C694E9C},2022/09/13 20:19:11+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,West Mississippi River Regional Trail,West Mississippi River Regional Trail,83.0926329659718
57783,Regional Trail,Not In Park,Brooklyn Center,Hennepin,Bituminous,10,Low Mapping,GPS Collection,{55D7889E-F207-4114-980B-DB74CAF6BA50},2022/09/13 20:19:11+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,West Mississippi River Regional Trail,West Mississippi River Regional Trail,38.2842194004731
57784,Park Trail,Not In Park,Columbia Heights,Ramsey,Bituminous,10,Low Mapping,GPS Collection,{C1D3F101-4C98-4A7F-9FD1-9F16C815E9DC},2022/09/13 20:30:11+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,8.25600099953476
57785,Park Trail,Not In Park,St. Anthony,Ramsey,Bituminous,10,Low Mapping,GPS Collection,{BB98AB2B-B97C-4A19-8507-A131F347FB90},2022/09/13 20:31:31+00,2024/08/16 17:34:27+00,YES,YES,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",YES,,,1.20416997630312
57786,Park Trail,Sochacki,Robbinsdale,Hennepin,Gravel,12,Low Mapping,GPS Collection,{4E07CB26-96CD-482F-92A7-71A7ED907C92},2022/09/13 20:35:17+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,,116.661699669227
57787,Park Trail,Sochacki,Robbinsdale,Hennepin,Gravel,12,Low Mapping,GPS Collection,{4DE6463F-012B-48FB-8216-E8F3ED59C913},2022/09/13 20:35:17+00,2024/08/16 17:34:27+00,YES,YES,"Unpaved Hike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",,,,35.0287427501623
